dataset_path,record_id,source_id,decision,reason,evidence_sha256,replacement_record_id,replacement_source_id,replacement_value_sha256,reviewed_at,reviewer,affected_outputs
activity_schedule.csv,PROFILE.SENIOR.CLOTHING.2025|CLOTHING.JEANS.DENIM|professional,SRC.QUANTIS2018,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fc4b1665e19fc5c41a84b2952f531f7de0632cc5c849018c9d1b8453a7644c47,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-calculator|web-catalog|package
activity_schedule.csv,PROFILE.SENIOR.CLOTHING.2025|CLOTHING.SHOES.SNEAKERS|professional,SRC.QUANTIS2018,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fc4b1665e19fc5c41a84b2952f531f7de0632cc5c849018c9d1b8453a7644c47,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-calculator|web-catalog|package
activity_schedule.csv,PROFILE.SENIOR.CLOTHING.2025|CLOTHING.TSHIRT.COTTON|professional,SRC.QUANTIS2018,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fc4b1665e19fc5c41a84b2952f531f7de0632cc5c849018c9d1b8453a7644c47,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-calculator|web-catalog|package
activity_schedule.csv,PROFILE.WAR.UKRAINE.2022|MIL.CONFLICT.MONTH|modeled_events,SRC.SIPRI.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,778008d6dbf7a7503a3140d36a645cd525407f3ae0b8f7c18e4402f4750dc319,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-calculator|web-catalog|package
activity_schedule.csv,PROFILE.WAR.UKRAINE.2022|MIL.MUNITIONS.DETONATION.EVENT|modeled_events,SRC.SIPRI.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,778008d6dbf7a7503a3140d36a645cd525407f3ae0b8f7c18e4402f4750dc319,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-calculator|web-catalog|package
activity_schedule.csv,PROFILE.WAR.UKRAINE.2022|MODELED.WILDFIRE.HECTARE|modeled_events,SRC.SIPRI.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,778008d6dbf7a7503a3140d36a645cd525407f3ae0b8f7c18e4402f4750dc319,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-calculator|web-catalog|package
ai_scenarios.csv,SCN.ANTHROPIC.CLAUDE3.UNAVAILABLE.2024,SRC.ANTHROPIC.CLAUDE.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,b672d5e7fd7edcbdc08bc84a910c8033c226248c8f2fb9eb3f2fc5874a27840b,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.DELAVANDE.WAN2.1.T2V.1.3B.VIDEO.2025,SRC.DELAVANDE.VIDEO.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,c4471ffc72dc785416f67eebdc0a294329bed6d51305af6336c9c2e9a6b9338e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.DELAVANDE.WAN2.1.T2V.14B.VIDEO.2025,SRC.DELAVANDE.VIDEO.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,c4471ffc72dc785416f67eebdc0a294329bed6d51305af6336c9c2e9a6b9338e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.GOOGLE.GEMINI.APPS.PROMPT.2025,SRC.ELSWORTH.GOOGLE.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,f15824434904fab0c041bdd21c3db4c40076d58cfda2efa3518c8e28ba9d9281,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.CLAUDE37SONNET.100+300,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.CLAUDE37SONNET.1000+1000,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.CLAUDE37SONNET.10000+1500,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.CLAUDE37SONNETET.100+300,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.CLAUDE37SONNETET.1000+1000,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.CLAUDE37SONNETET.10000+1500,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.DEEPSEEKR1.100+300,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.DEEPSEEKR1.1000+1000,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.DEEPSEEKR1.10000+1500,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.GPT41.100+300,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.GPT41.1000+1000,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.GPT41.10000+1500,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.GPT41NANO.100+300,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.GPT41NANO.1000+1000,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.GPT41NANO.10000+1500,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.O3.100+300,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.O3.1000+1000,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.O3.10000+1500,SRC.JEGHAM.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,930ba6464a4d3e8e8bf1fefb68a9a69d14638f08f5c223c11885eeed6e1787df,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.SORA2.PRO.VIDEO.2026,SRC.DELAVANDE.PROPRIETARY.2026,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fd4eb47c3ca9b632b048eaa9623519577e1faff91ae91a9a1caa0aa55802de43,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.JEGHAM.VEO3.VIDEO.2026,SRC.DELAVANDE.PROPRIETARY.2026,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fd4eb47c3ca9b632b048eaa9623519577e1faff91ae91a9a1caa0aa55802de43,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.LUCCIONI.IMAGE.INFERENCE.2024,SRC.LUCCIONI.POWER.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,45112d79fb97a4be4456bb54274f8f17648a28d967757bb358f583ead3da292e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.LUCCIONI.TEXT.INFERENCE.2024,SRC.LUCCIONI.POWER.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,45112d79fb97a4be4456bb54274f8f17648a28d967757bb358f583ead3da292e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.MISTRAL.LECHAT.RESPONSE.2025,SRC.MISTRAL.LCA.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,4ffe54542bb43a0ae508d01746b8357f83389dbaa50db90c01f3680e470b6ef6,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
ai_scenarios.csv,SCN.OPENAI.CHATGPT.PROMPT.2025,SRC.ALTMAN.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,4be0214c18a4aad3635c0516038f6df6750cde77bf4477abc7eefe2e50024b5f,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
benchmarks.csv,alberta_average,SRC.ECCC.NIR.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,8466bb66ec39e35eb742053834fe4ffb75b9374b7355cac3c75d826b47fd7036,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,alberta_average,SRC.STATCAN.POP.2023,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,a2b04392e078c804f087136d2f1b2c967c75305db302a5afff1c271c16ce0b0e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,british_columbia_average,SRC.ECCC.NIR.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,8466bb66ec39e35eb742053834fe4ffb75b9374b7355cac3c75d826b47fd7036,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,british_columbia_average,SRC.STATCAN.POP.2023,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,a2b04392e078c804f087136d2f1b2c967c75305db302a5afff1c271c16ce0b0e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,canadian_average,SRC.ECCC.NIR.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,8466bb66ec39e35eb742053834fe4ffb75b9374b7355cac3c75d826b47fd7036,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,canadian_average,SRC.STATCAN.POP.2023,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,a2b04392e078c804f087136d2f1b2c967c75305db302a5afff1c271c16ce0b0e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,manitoba_average,SRC.ECCC.NIR.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,8466bb66ec39e35eb742053834fe4ffb75b9374b7355cac3c75d826b47fd7036,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,manitoba_average,SRC.STATCAN.POP.2023,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,a2b04392e078c804f087136d2f1b2c967c75305db302a5afff1c271c16ce0b0e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,ontario_average,SRC.ECCC.NIR.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,8466bb66ec39e35eb742053834fe4ffb75b9374b7355cac3c75d826b47fd7036,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,ontario_average,SRC.STATCAN.POP.2023,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,a2b04392e078c804f087136d2f1b2c967c75305db302a5afff1c271c16ce0b0e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,quebec_average,SRC.ECCC.NIR.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,8466bb66ec39e35eb742053834fe4ffb75b9374b7355cac3c75d826b47fd7036,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,quebec_average,SRC.STATCAN.POP.2023,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,a2b04392e078c804f087136d2f1b2c967c75305db302a5afff1c271c16ce0b0e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,saskatchewan_average,SRC.ECCC.NIR.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,8466bb66ec39e35eb742053834fe4ffb75b9374b7355cac3c75d826b47fd7036,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
benchmarks.csv,saskatchewan_average,SRC.STATCAN.POP.2023,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,a2b04392e078c804f087136d2f1b2c967c75305db302a5afff1c271c16ce0b0e,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-calculator|web-catalog|web-sources|package
carbon_pricing.csv,Argentina|2024|Carbon Tax,SRC.AR.CARBON.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fb03c3151646d814d32d27bb841f0f184864942130c45fd22863a3736bd0fd8a,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,British Columbia|2024|Carbon Tax,SRC.BC.CARBON.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,California|2024|ETS,SRC.CA.CAPANDTRADE.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,5a0dcd331f2e5c0b8e80738dd4715b4f5d8848536bb6aa17d8a41a1e8e740f30,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Canada Federal|2024|Carbon Tax,SRC.ECCC.NIR.2025,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,8466bb66ec39e35eb742053834fe4ffb75b9374b7355cac3c75d826b47fd7036,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Chile|2024|Carbon Tax,SRC.CL.CARBON.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,China National|2024|ETS,SRC.CN.ETS.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Colombia|2024|Carbon Tax,SRC.CO.CARBON.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fb03c3151646d814d32d27bb841f0f184864942130c45fd22863a3736bd0fd8a,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,EU ETS|2024|ETS,SRC.ICAP.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Japan Saitama|2024|ETS,SRC.JP.SAITAMA.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,f4565e312af5e738e85b91be13fef098c333a77a0271f196bf5221957e7a16da,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Japan Tokyo|2024|ETS,SRC.JP.TOKYO.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,f49b0181f89149d35bbeb06ef22dddafbf874e5173f15a4a6444244779d9c685,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Mexico|2024|Carbon Tax,SRC.MX.CARBON.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,New Zealand|2024|ETS,SRC.NZ.ETS.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Norway|2024|Carbon Tax + ETS,SRC.NO.CARBON.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Quebec|2024|ETS,SRC.QC.CAPANDTRADE.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,ebd8e6519f8dd4a53e61240c6809d1f20c11126ea4fdc7382ea6b200092b493d,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,RGGI|2024|ETS,SRC.RGGI.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,2ac3171b28d7632f9d5a07c5e15b5d0909341bc2c05899054cfe6ce02e4dde7a,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Singapore|2024|Carbon Tax,SRC.SG.CARBON.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,South Africa|2024|Carbon Tax,SRC.ZA.CARBON.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,282d16801114e0d6d02268040af8bc81c17fe44b2cb4b5781a5a6acb08ba0bd6,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,South Korea|2024|ETS,SRC.KR.ETS.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Sweden|2024|Carbon Tax,SRC.SE.CARBON.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Switzerland|2024|ETS,SRC.CH.CARBON.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,UK ETS|2024|ETS,SRC.UK.ETS.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,9833bfdb3666c0001d575a0c1a72f9b21cc6ca16c2a9cf92b87e0da3e4ca0376,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
carbon_pricing.csv,Washington|2024|ETS,SRC.WA.CCA.2024,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,3fa8fade2473865492cbdd7fa119744a7ad1bc376527d972a65e6d5ea4440ba0,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,web-catalog|web-sources|package
dependencies.csv,CLOTHING.JACKET.SYNTH|OP.AMAZON.CA.URBAN_PARCEL.2024,SRC.QUANTIS2018,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fc4b1665e19fc5c41a84b2952f531f7de0632cc5c849018c9d1b8453a7644c47,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-catalog|package
dependencies.csv,CLOTHING.JACKET.SYNTH|OP.CNRAIL.CA.TRUCK_TONNEKM.2024,SRC.QUANTIS2018,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fc4b1665e19fc5c41a84b2952f531f7de0632cc5c849018c9d1b8453a7644c47,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-catalog|package
dependencies.csv,CLOTHING.JEANS.DENIM|OP.AMAZON.CA.URBAN_PARCEL.2024,SRC.QUANTIS2018,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fc4b1665e19fc5c41a84b2952f531f7de0632cc5c849018c9d1b8453a7644c47,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-catalog|package
dependencies.csv,CLOTHING.JEANS.DENIM|OP.CNRAIL.CA.TRUCK_TONNEKM.2024,SRC.QUANTIS2018,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fc4b1665e19fc5c41a84b2952f531f7de0632cc5c849018c9d1b8453a7644c47,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-catalog|package
dependencies.csv,CLOTHING.SHOES.SNEAKERS|OP.AMAZON.CA.URBAN_PARCEL.2024,SRC.QUANTIS2018,verified,Canonical record reviewed against its registered source and verified retrieval ledger; declared provenance and publication surfaces are retained.,fc4b1665e19fc5c41a84b2952f531f7de0632cc5c849018c9d1b8453a7644c47,,,,2026-08-17T17:00:00+00:00,audit/dataflow-integrity,derive|web-catalog|package
